project_id,project_type,terrain_type,terrain_difficulty_score,permit_complexity,permit_delay_months,material_availability,vendor_rating,skilled_manpower_ratio,demand_pressure,start_month,weather_severity_index,planned_cost_lakhs,actual_cost_lakhs,planned_duration_months,actual_duration_months
PG_02460,substation,hilly,4,medium,1.5,low,3.5,93,high,11,1.53,149,239.39,15,19.7
PG_02461,overhead_line,urban,2,medium,1.5,medium,3.4,61,high,5,2.92,97,133.65,35,45.6
PG_02462,overhead_line,hilly,4,low,0.5,medium,3.1,93,high,3,1.76,95,137.41,33,41.7
PG_02463,underground_cable,plain,1,low,0.5,low,3.0,94,medium,1,1.37,150,196.95,25,27.8
PG_02464,substation,forest,5,low,0.5,high,4.8,88,low,3,2.46,91,101.64,26,33.1
PG_02465,underground_cable,hilly,4,high,3.0,low,3.8,94,medium,8,4.71,130,200.46,26,37.2
PG_02466,overhead_line,coastal,3,low,0.5,medium,2.8,92,high,7,4.98,83,121.22,29,36.9
PG_02467,substation,urban,2,low,0.5,high,4.0,64,medium,3,2.29,123,133.91,16,19.5
PG_02468,underground_cable,coastal,3,low,0.5,low,4.5,64,low,5,3.43,169,223.96,24,31.0
PG_02469,underground_cable,urban,2,low,0.5,low,4.0,77,low,6,4.71,245,335.2,41,52.5
PG_02470,substation,urban,2,low,0.5,medium,2.8,58,high,11,1.6,157,207.82,18,22.1
PG_02471,underground_cable,urban,2,high,3.0,low,4.0,63,low,10,2.36,120,149.62,29,37.4
PG_02472,underground_cable,urban,2,low,0.5,medium,4.3,95,low,11,1.15,178,192.65,23,26.5
PG_02473,underground_cable,forest,5,high,3.0,low,4.3,71,medium,10,1.25,248,357.15,38,52.0
PG_02474,underground_cable,hilly,4,medium,1.5,high,3.7,74,medium,2,2.25,121,144.13,39,50.9
PG_02475,substation,forest,5,high,3.0,medium,3.0,91,medium,11,2.4,158,204.97,23,31.9
PG_02476,substation,hilly,4,low,0.5,low,4.1,83,high,7,4.7,134,226.13,17,22.9
PG_02477,substation,forest,5,high,3.0,high,3.3,63,low,8,4.05,108,132.93,18,28.0
PG_02478,underground_cable,forest,5,high,3.0,medium,4.6,79,high,2,2.25,185,257.46,34,46.3
PG_02479,overhead_line,coastal,3,medium,1.5,low,4.3,76,medium,6,4.51,101,146.22,18,24.6
PG_02480,overhead_line,forest,5,high,3.0,low,3.2,80,high,6,3.85,133,234.27,24,35.5
PG_02481,overhead_line,plain,1,low,0.5,medium,4.4,62,low,3,1.2,71,74.61,31,36.6
PG_02482,substation,hilly,4,low,0.5,medium,3.8,80,low,4,3.43,123,148.77,21,27.3
PG_02483,overhead_line,coastal,3,medium,1.5,high,3.7,61,medium,9,4.72,127,153.91,30,40.9
PG_02484,overhead_line,plain,1,medium,1.5,low,4.9,70,medium,1,1.44,63,78.02,33,38.9
PG_02485,overhead_line,hilly,4,high,3.0,high,5.0,84,medium,5,3.48,139,166.97,32,44.5
PG_02486,underground_cable,forest,5,medium,1.5,medium,4.0,89,low,9,4.46,156,201.15,29,40.6
PG_02487,underground_cable,plain,1,medium,1.5,high,4.3,64,high,4,3.48,180,217.62,29,35.9
PG_02488,underground_cable,coastal,3,low,0.5,medium,3.8,95,high,1,2.13,148,197.29,38,44.7
PG_02489,overhead_line,hilly,4,high,3.0,medium,4.9,83,medium,12,1.91,86,102.76,35,45.9
PG_02490,substation,forest,5,high,3.0,high,4.8,88,medium,5,2.66,121,147.41,15,22.5
PG_02491,overhead_line,urban,2,low,0.5,medium,4.9,82,medium,8,4.3,98,117.19,32,39.8
PG_02492,substation,coastal,3,low,0.5,low,3.5,58,high,2,1.94,92,143.77,15,19.3
PG_02493,underground_cable,plain,1,medium,1.5,high,4.8,76,low,11,1.73,187,188.06,40,47.8
PG_02494,overhead_line,coastal,3,medium,1.5,high,4.9,72,low,3,1.26,145,153.16,30,38.2
PG_02495,substation,urban,2,medium,1.5,low,4.7,68,low,4,2.68,93,119.33,16,21.2
PG_02496,substation,hilly,4,medium,1.5,low,3.3,70,medium,7,3.67,102,157.64,24,34.0
PG_02497,underground_cable,forest,5,low,0.5,high,3.9,71,medium,5,2.53,122,154.83,27,37.2
PG_02498,substation,urban,2,high,3.0,medium,3.7,76,medium,6,3.89,111,138.66,26,35.7
PG_02499,underground_cable,coastal,3,high,3.0,high,3.2,91,low,1,1.41,132,147.04,36,46.1
PG_02500,overhead_line,forest,5,low,0.5,high,3.6,90,low,7,4.61,122,153.24,34,47.1
PG_02501,overhead_line,urban,2,low,0.5,high,2.6,86,high,2,1.99,119,154.85,23,27.6
PG_02502,overhead_line,forest,5,medium,1.5,low,4.3,63,medium,5,2.89,106,160.12,19,27.5
PG_02503,underground_cable,hilly,4,high,3.0,low,3.4,78,low,12,1.16,148,202.57,28,38.0
PG_02504,substation,plain,1,medium,1.5,medium,2.9,63,low,3,1.49,129,142.96,25,30.9
PG_02505,substation,plain,1,medium,1.5,high,4.8,59,low,8,4.82,133,143.49,22,29.5
PG_02506,substation,coastal,3,medium,1.5,low,3.6,57,medium,10,1.89,155,217.47,27,35.6
PG_02507,underground_cable,coastal,3,high,3.0,medium,4.3,68,low,9,3.64,212,251.06,20,28.8
PG_02508,overhead_line,plain,1,high,3.0,low,3.5,92,high,8,4.02,146,229.63,36,45.9
PG_02509,overhead_line,forest,5,high,3.0,high,2.7,74,medium,10,1.77,78,97.3,35,48.4
PG_02510,underground_cable,hilly,4,medium,1.5,medium,4.3,89,low,11,2.36,128,150.84,21,27.6
PG_02511,substation,hilly,4,medium,1.5,low,2.5,63,high,12,2.05,137,227.97,26,35.1
PG_02512,overhead_line,forest,5,low,0.5,high,3.5,80,medium,12,1.99,145,175.95,25,32.3
PG_02513,overhead_line,coastal,3,low,0.5,medium,3.0,55,high,1,1.56,132,184.83,21,27.4
PG_02514,substation,forest,5,high,3.0,medium,3.3,80,medium,12,2.44,112,145.86,14,21.1
PG_02515,overhead_line,coastal,3,high,3.0,high,3.8,65,high,11,2.32,107,135.43,18,25.0
PG_02516,overhead_line,forest,5,low,0.5,high,4.9,69,low,3,1.33,100,114.25,36,48.2
PG_02517,underground_cable,hilly,4,high,3.0,medium,2.9,71,low,1,1.34,249,299.47,28,38.3
PG_02518,overhead_line,hilly,4,low,0.5,medium,4.2,57,medium,9,4.17,72,93.49,21,29.1
PG_02519,underground_cable,hilly,4,high,3.0,high,2.9,72,medium,9,4.98,133,168.94,20,29.6
PG_02520,substation,urban,2,low,0.5,low,3.0,79,low,4,2.53,136,180.55,17,20.9
PG_02521,overhead_line,plain,1,low,0.5,high,4.2,84,low,8,4.84,136,146.06,26,31.6
PG_02522,underground_cable,hilly,4,low,0.5,medium,3.4,84,medium,2,1.57,202,257.36,38,48.3
PG_02523,substation,urban,2,low,0.5,medium,4.5,82,high,5,2.82,178,234.87,20,24.5
PG_02524,underground_cable,coastal,3,medium,1.5,low,3.4,85,high,2,1.25,160,253.74,24,30.6
PG_02525,overhead_line,forest,5,high,3.0,high,3.2,67,high,9,3.51,142,211.95,35,52.5
PG_02526,substation,coastal,3,high,3.0,high,3.0,57,high,7,4.83,91,127.29,18,27.1
PG_02527,substation,urban,2,medium,1.5,high,3.3,63,medium,9,4.66,151,179.73,22,29.6
PG_02528,substation,coastal,3,high,3.0,low,4.6,61,low,8,4.2,89,124.37,24,35.3
PG_02529,substation,plain,1,low,0.5,high,4.9,60,medium,1,2.19,117,121.73,27,32.1
PG_02530,substation,urban,2,medium,1.5,low,2.8,81,medium,11,2.46,151,205.32,25,30.4
PG_02531,overhead_line,hilly,4,low,0.5,medium,4.3,86,low,8,4.84,84,102.93,29,38.1
PG_02532,substation,urban,2,medium,1.5,high,3.4,56,medium,12,1.31,156,176.16,15,19.9
PG_02533,overhead_line,hilly,4,high,3.0,low,2.6,75,high,4,3.49,103,174.06,21,30.1
PG_02534,substation,forest,5,low,0.5,medium,3.7,86,low,1,1.91,146,179.26,19,24.8
PG_02535,substation,plain,1,high,3.0,medium,3.1,80,low,1,1.12,80,86.33,18,23.1
PG_02536,overhead_line,plain,1,high,3.0,medium,4.9,90,high,5,2.59,107,135.63,19,24.8
PG_02537,overhead_line,plain,1,medium,1.5,medium,3.6,81,medium,6,3.65,123,147.65,30,37.4
PG_02538,underground_cable,urban,2,high,3.0,high,3.8,61,high,6,4.55,143,191.25,23,32.9
PG_02539,overhead_line,hilly,4,low,0.5,low,2.6,83,medium,8,4.69,123,192.53,22,29.6
PG_02540,substation,plain,1,medium,1.5,high,3.8,89,medium,10,2.19,113,122.99,22,26.4
PG_02541,underground_cable,coastal,3,high,3.0,high,4.4,66,high,11,1.6,236,302.77,42,55.7
PG_02542,overhead_line,coastal,3,low,0.5,medium,4.5,83,high,2,2.06,135,182.91,32,39.8
PG_02543,overhead_line,plain,1,high,3.0,high,3.7,94,high,6,4.09,84,106.78,18,24.0
PG_02544,overhead_line,urban,2,low,0.5,medium,4.4,66,high,1,2.36,121,153.64,21,25.4
PG_02545,underground_cable,plain,1,medium,1.5,low,3.8,84,medium,3,2.22,160,209.09,42,49.1
PG_02546,underground_cable,urban,2,medium,1.5,medium,3.8,88,medium,3,2.35,127,145.94,22,26.5
PG_02547,underground_cable,plain,1,high,3.0,high,2.7,88,medium,8,3.9,176,208.88,37,47.6
PG_02548,underground_cable,hilly,4,medium,1.5,low,3.5,93,medium,12,2.28,160,233.41,41,52.2
PG_02549,underground_cable,plain,1,medium,1.5,medium,4.2,84,low,12,1.38,128,134.42,40,46.0
PG_02550,overhead_line,forest,5,high,3.0,medium,4.9,80,medium,4,3.15,146,189.33,24,35.0
PG_02551,overhead_line,urban,2,medium,1.5,low,4.4,76,medium,11,1.6,86,112.52,36,43.5
PG_02552,underground_cable,coastal,3,low,0.5,high,4.4,95,medium,2,1.0,233,262.78,37,44.1
PG_02553,overhead_line,hilly,4,low,0.5,low,4.4,58,low,1,2.44,106,141.08,33,42.9
PG_02554,overhead_line,coastal,3,medium,1.5,medium,2.6,70,low,6,4.97,124,156.79,30,41.1
PG_02555,overhead_line,coastal,3,low,0.5,low,4.4,89,low,6,3.74,135,183.44,34,42.9
PG_02556,underground_cable,coastal,3,high,3.0,low,4.9,90,high,10,1.25,191,293.5,40,51.4
PG_02557,overhead_line,hilly,4,low,0.5,medium,4.6,77,medium,3,2.27,92,111.57,34,42.9
PG_02558,overhead_line,forest,5,low,0.5,high,2.8,62,medium,2,2.05,118,147.62,31,41.6
PG_02559,substation,forest,5,low,0.5,medium,3.8,64,low,9,3.93,178,227.34,14,19.8
PG_02560,overhead_line,urban,2,medium,1.5,medium,3.3,72,medium,7,4.38,140,175.82,36,46.9
PG_02561,overhead_line,plain,1,high,3.0,low,4.0,69,low,5,2.58,149,186.94,33,42.0
PG_02562,substation,urban,2,medium,1.5,medium,4.3,72,medium,10,1.73,109,125.4,22,27.6
PG_02563,underground_cable,coastal,3,medium,1.5,low,5.0,69,high,12,1.11,244,371.12,35,45.0
PG_02564,overhead_line,hilly,4,medium,1.5,medium,3.4,91,medium,3,1.41,92,116.53,34,43.5
PG_02565,overhead_line,forest,5,medium,1.5,high,3.0,65,medium,2,1.25,71,87.94,35,47.5
PG_02566,overhead_line,coastal,3,high,3.0,high,3.3,59,high,8,3.9,146,200.15,31,43.9
PG_02567,substation,forest,5,low,0.5,low,4.2,71,high,3,2.06,126,205.95,25,33.1
PG_02568,substation,plain,1,medium,1.5,medium,3.1,64,medium,1,2.22,111,129.42,20,25.1
PG_02569,overhead_line,hilly,4,high,3.0,medium,3.5,76,high,2,1.54,103,146.56,22,31.0
PG_02570,underground_cable,hilly,4,low,0.5,high,3.2,72,medium,1,2.43,228,270.45,23,29.3
PG_02571,underground_cable,coastal,3,medium,1.5,medium,3.4,56,low,12,2.03,171,199.61,42,54.8
PG_02572,underground_cable,forest,5,high,3.0,low,2.7,80,medium,4,2.87,215,334.28,23,33.4
PG_02573,underground_cable,forest,5,low,0.5,medium,4.5,55,low,6,4.17,120,151.08,38,53.7
PG_02574,overhead_line,forest,5,medium,1.5,high,4.1,89,medium,5,2.79,65,80.63,33,44.4
PG_02575,substation,plain,1,medium,1.5,medium,3.5,91,low,1,2.31,83,89.73,28,32.6
PG_02576,overhead_line,urban,2,low,0.5,low,3.1,73,high,12,1.83,63,97.98,30,36.6
PG_02577,overhead_line,plain,1,medium,1.5,high,3.4,70,high,9,3.99,128,166.43,21,27.4
PG_02578,substation,coastal,3,low,0.5,low,2.5,69,medium,2,1.71,103,146.27,20,24.9
PG_02579,overhead_line,plain,1,low,0.5,low,4.0,68,high,7,4.01,145,219.77,19,23.5
PG_02580,overhead_line,hilly,4,low,0.5,low,4.8,77,medium,2,2.0,128,179.71,23,29.5
PG_02581,underground_cable,plain,1,low,0.5,high,4.2,73,medium,4,2.62,242,262.3,36,42.7
PG_02582,substation,forest,5,medium,1.5,low,4.8,74,high,4,2.72,130,217.13,15,21.6
PG_02583,underground_cable,plain,1,high,3.0,high,3.0,59,high,6,4.9,172,225.94,35,47.0
PG_02584,substation,hilly,4,high,3.0,low,2.5,66,medium,4,3.25,150,228.28,18,26.7
PG_02585,underground_cable,forest,5,high,3.0,low,3.9,73,medium,7,3.69,183,283.03,37,53.5
PG_02586,underground_cable,coastal,3,medium,1.5,low,4.7,76,medium,3,1.09,162,220.02,24,30.8
PG_02587,substation,forest,5,medium,1.5,medium,3.8,92,medium,9,4.65,150,205.95,25,35.3
PG_02588,underground_cable,forest,5,high,3.0,low,4.2,72,low,3,1.7,154,215.73,38,52.9
PG_02589,underground_cable,plain,1,high,3.0,medium,3.4,73,high,9,3.62,246,340.1,22,30.3
PG_02590,underground_cable,hilly,4,high,3.0,low,4.9,69,low,4,3.3,181,250.03,41,57.3
PG_02591,overhead_line,coastal,3,medium,1.5,low,4.6,65,high,5,3.37,150,233.9,29,38.3
PG_02592,overhead_line,plain,1,low,0.5,high,4.9,74,low,7,3.8,80,84.85,36,44.6
PG_02593,substation,forest,5,high,3.0,high,3.2,59,high,4,2.62,106,153.08,20,30.7
PG_02594,overhead_line,forest,5,high,3.0,medium,4.5,74,high,2,1.59,120,168.58,22,31.4
PG_02595,overhead_line,urban,2,medium,1.5,low,4.6,84,high,11,1.71,90,134.56,35,42.8
PG_02596,underground_cable,urban,2,high,3.0,low,5.0,79,high,11,1.74,178,257.02,40,49.5
PG_02597,underground_cable,plain,1,high,3.0,low,3.3,85,medium,3,1.78,164,216.58,32,39.1
PG_02598,underground_cable,plain,1,low,0.5,low,4.0,95,medium,5,3.06,194,261.23,28,32.7
PG_02599,substation,forest,5,high,3.0,medium,4.4,68,high,8,4.78,143,215.52,28,42.0
PG_02600,overhead_line,urban,2,low,0.5,low,4.0,88,medium,7,4.29,116,163.35,31,38.3
PG_02601,overhead_line,hilly,4,high,3.0,medium,3.9,94,high,2,1.69,140,198.26,24,32.8
PG_02602,substation,plain,1,low,0.5,high,4.6,70,medium,11,2.16,180,190.42,20,23.7
PG_02603,overhead_line,urban,2,high,3.0,medium,3.9,81,low,8,4.89,84,98.26,33,43.8
PG_02604,overhead_line,urban,2,high,3.0,high,4.8,92,medium,8,4.32,129,150.8,34,45.2
PG_02605,overhead_line,hilly,4,low,0.5,low,2.7,78,medium,7,3.74,100,157.45,24,32.8
PG_02606,substation,forest,5,high,3.0,high,3.8,67,medium,4,2.6,132,166.06,19,28.7
PG_02607,overhead_line,urban,2,low,0.5,high,5.0,73,high,10,1.46,65,77.32,33,39.2
PG_02608,overhead_line,forest,5,high,3.0,high,4.1,58,high,11,2.27,60,82.72,26,38.2
PG_02609,overhead_line,forest,5,high,3.0,low,2.9,94,high,3,1.84,92,157.44,32,43.9
PG_02610,underground_cable,coastal,3,high,3.0,medium,4.2,78,medium,6,4.11,138,176.34,37,51.0
PG_02611,substation,hilly,4,low,0.5,high,3.5,70,high,9,4.07,124,173.35,16,21.8
PG_02612,overhead_line,urban,2,high,3.0,low,2.6,60,high,3,2.42,108,169.05,18,25.0
PG_02613,underground_cable,coastal,3,high,3.0,high,3.9,62,high,6,4.86,120,164.2,40,56.2
PG_02614,overhead_line,hilly,4,high,3.0,medium,4.8,94,low,11,2.04,94,107.62,21,28.4
PG_02615,substation,forest,5,medium,1.5,low,3.0,84,high,2,1.6,116,197.36,24,32.5
PG_02616,substation,hilly,4,high,3.0,low,3.8,71,low,8,4.08,141,201.13,19,28.2
PG_02617,underground_cable,forest,5,high,3.0,low,3.5,77,medium,7,3.79,172,267.11,26,38.1
PG_02618,underground_cable,plain,1,low,0.5,high,2.6,94,low,5,2.96,168,181.02,28,32.2
PG_02619,substation,forest,5,low,0.5,low,4.3,95,high,6,4.64,94,161.07,15,20.3
PG_02620,overhead_line,hilly,4,high,3.0,low,4.2,93,low,10,1.19,116,155.38,27,35.8
PG_02621,underground_cable,plain,1,low,0.5,medium,4.3,68,medium,3,1.97,216,238.2,29,33.7
PG_02622,overhead_line,coastal,3,low,0.5,low,3.7,68,low,8,3.62,66,91.55,19,25.1
PG_02623,underground_cable,coastal,3,high,3.0,high,3.0,56,high,9,3.7,153,213.92,31,44.6
PG_02624,overhead_line,coastal,3,medium,1.5,medium,3.7,63,high,8,4.13,132,189.78,26,35.8
PG_02625,substation,hilly,4,low,0.5,low,3.3,71,high,2,2.13,168,271.44,15,19.4
PG_02626,underground_cable,urban,2,low,0.5,medium,4.9,65,medium,11,1.27,230,263.0,21,25.9
PG_02627,underground_cable,urban,2,medium,1.5,medium,4.3,85,low,1,1.19,179,195.13,27,32.7
PG_02628,substation,forest,5,high,3.0,low,3.0,75,high,10,1.16,173,289.8,20,28.8
PG_02629,overhead_line,plain,1,high,3.0,low,3.4,80,low,3,2.12,133,163.25,22,27.5
PG_02630,overhead_line,hilly,4,high,3.0,low,4.7,87,medium,4,2.6,62,89.85,34,46.4
PG_02631,overhead_line,urban,2,low,0.5,medium,4.2,70,medium,11,2.18,101,115.38,25,30.0
PG_02632,underground_cable,plain,1,low,0.5,medium,3.2,73,high,12,1.94,131,167.49,32,37.0
PG_02633,substation,urban,2,medium,1.5,medium,2.8,65,low,2,1.1,104,118.32,18,23.1
PG_02634,overhead_line,plain,1,low,0.5,high,3.6,58,medium,2,1.02,65,69.4,19,22.7
PG_02635,overhead_line,coastal,3,low,0.5,low,3.1,86,medium,8,3.76,75,112.0,21,27.2
PG_02636,overhead_line,plain,1,low,0.5,high,4.0,61,high,10,1.52,117,138.81,36,42.4
PG_02637,substation,coastal,3,low,0.5,low,3.5,62,high,1,2.46,148,229.9,17,21.5
PG_02638,overhead_line,urban,2,medium,1.5,high,4.2,80,medium,2,2.05,62,68.55,22,27.5
PG_02639,overhead_line,plain,1,medium,1.5,high,4.2,74,high,1,2.49,83,99.01,23,27.9
PG_02640,substation,plain,1,low,0.5,medium,4.6,67,low,3,2.34,84,87.5,21,24.7
PG_02641,overhead_line,urban,2,medium,1.5,medium,4.5,78,high,9,4.98,108,148.41,36,46.7
PG_02642,substation,urban,2,high,3.0,high,2.7,83,low,4,3.3,98,110.24,24,32.1
PG_02643,underground_cable,plain,1,low,0.5,medium,2.9,75,medium,7,4.31,245,298.55,21,25.8
PG_02644,overhead_line,plain,1,high,3.0,high,3.6,86,medium,5,3.2,108,121.42,20,26.4
PG_02645,underground_cable,urban,2,low,0.5,high,5.0,81,low,3,2.33,144,146.32,35,41.2
PG_02646,underground_cable,coastal,3,medium,1.5,low,4.7,94,low,1,1.5,121,153.24,21,25.9
PG_02647,underground_cable,forest,5,high,3.0,high,4.7,65,low,3,1.33,213,241.94,24,34.7
PG_02648,substation,hilly,4,high,3.0,high,2.6,93,low,1,1.6,98,111.99,28,36.8
PG_02649,underground_cable,plain,1,medium,1.5,medium,3.7,77,low,12,1.51,164,174.68,25,29.7
PG_02650,substation,urban,2,high,3.0,low,2.7,70,low,5,2.66,165,222.98,14,20.2
PG_02651,underground_cable,forest,5,high,3.0,low,4.2,56,high,7,4.44,141,248.48,22,34.5
PG_02652,overhead_line,coastal,3,high,3.0,low,4.3,72,medium,9,3.93,127,182.96,28,39.1
PG_02653,substation,forest,5,medium,1.5,medium,3.0,84,low,7,3.58,169,224.79,19,27.6
PG_02654,underground_cable,forest,5,low,0.5,high,3.8,57,low,3,1.64,196,226.52,23,31.1
PG_02655,underground_cable,coastal,3,medium,1.5,low,4.2,83,medium,11,2.49,146,197.46,34,41.8
PG_02656,overhead_line,plain,1,low,0.5,high,4.9,80,low,8,3.93,111,116.95,21,25.8
PG_02657,overhead_line,hilly,4,medium,1.5,medium,3.5,77,low,6,3.79,114,146.32,34,47.5
PG_02658,overhead_line,plain,1,high,3.0,high,3.3,60,high,12,1.85,63,76.07,29,36.8
PG_02659,substation,forest,5,high,3.0,high,3.7,58,high,8,4.93,167,243.16,19,29.9
PG_02660,substation,hilly,4,medium,1.5,low,4.8,55,high,12,1.18,100,156.77,22,30.1
PG_02661,underground_cable,hilly,4,medium,1.5,low,4.7,79,low,3,1.06,179,242.9,31,41.0
PG_02662,overhead_line,hilly,4,medium,1.5,high,2.6,64,low,3,1.35,100,117.8,33,44.6
PG_02663,substation,urban,2,high,3.0,high,3.8,91,low,10,2.22,133,137.88,24,30.1
PG_02664,underground_cable,plain,1,medium,1.5,low,3.5,89,medium,6,4.78,172,236.45,38,46.1
PG_02665,substation,plain,1,medium,1.5,high,3.0,81,high,4,2.96,168,214.98,28,34.6
PG_02666,substation,coastal,3,low,0.5,high,4.5,66,low,7,3.76,143,161.64,19,25.3
PG_02667,overhead_line,coastal,3,high,3.0,medium,3.1,71,high,1,2.2,125,169.71,27,35.8
PG_02668,substation,hilly,4,high,3.0,high,4.3,70,low,10,1.96,153,170.82,23,32.4
PG_02669,overhead_line,plain,1,medium,1.5,medium,3.8,63,low,9,3.83,64,74.52,26,34.4
PG_02670,overhead_line,urban,2,medium,1.5,low,3.8,77,high,9,3.74,142,230.5,22,29.4
PG_02671,underground_cable,hilly,4,medium,1.5,high,4.2,94,low,6,3.77,194,229.6,20,27.5
PG_02672,underground_cable,forest,5,low,0.5,low,3.3,79,medium,8,3.72,222,356.06,30,42.1
PG_02673,overhead_line,plain,1,medium,1.5,high,5.0,76,high,12,2.36,118,137.58,27,32.4
PG_02674,overhead_line,forest,5,high,3.0,low,4.0,73,low,5,3.21,92,131.64,34,48.3
PG_02675,overhead_line,plain,1,low,0.5,medium,5.0,84,high,2,1.64,131,160.7,26,29.8
PG_02676,overhead_line,forest,5,medium,1.5,high,3.3,93,high,9,4.51,115,171.4,25,35.6
PG_02677,substation,coastal,3,medium,1.5,low,4.2,85,low,9,3.81,172,236.48,15,20.5
PG_02678,substation,plain,1,low,0.5,low,3.0,74,high,12,2.03,91,136.94,14,16.7
PG_02679,substation,hilly,4,medium,1.5,medium,4.5,86,low,11,1.48,125,143.53,26,33.3
PG_02680,substation,coastal,3,low,0.5,medium,2.8,90,medium,7,3.73,95,124.2,24,30.8
PG_02681,substation,hilly,4,medium,1.5,high,4.0,85,high,3,1.64,152,199.99,21,27.5
PG_02682,underground_cable,forest,5,high,3.0,high,2.7,82,medium,12,1.47,188,233.15,32,43.7
PG_02683,underground_cable,urban,2,medium,1.5,high,4.6,91,low,8,3.92,175,193.57,34,43.4
PG_02684,substation,coastal,3,high,3.0,low,3.9,65,medium,12,1.79,132,182.85,25,34.0
PG_02685,substation,coastal,3,low,0.5,medium,4.2,62,medium,3,1.03,120,141.32,26,32.5
PG_02686,underground_cable,forest,5,low,0.5,low,5.0,66,high,11,2.49,197,314.5,28,37.1
PG_02687,overhead_line,forest,5,low,0.5,low,4.9,87,low,12,1.77,114,156.7,23,30.0
PG_02688,underground_cable,hilly,4,low,0.5,low,3.4,62,high,6,4.45,123,210.01,29,39.8
PG_02689,substation,plain,1,high,3.0,low,4.0,81,medium,1,1.24,90,116.18,16,21.1
PG_02690,substation,hilly,4,low,0.5,medium,3.8,93,medium,11,2.41,114,140.96,23,28.4
PG_02691,underground_cable,hilly,4,medium,1.5,high,4.6,77,high,9,4.25,147,202.02,25,34.6
PG_02692,overhead_line,urban,2,low,0.5,high,3.7,90,medium,11,1.82,110,124.15,26,30.9
PG_02693,overhead_line,hilly,4,low,0.5,high,4.8,62,medium,8,3.88,85,103.46,21,28.9
PG_02694,underground_cable,urban,2,medium,1.5,medium,3.5,95,medium,2,1.12,197,233.76,41,48.7
PG_02695,overhead_line,hilly,4,medium,1.5,medium,3.5,72,high,11,1.94,83,117.21,30,39.7
PG_02696,underground_cable,forest,5,high,3.0,low,3.6,79,low,10,1.74,200,281.75,33,45.6
PG_02697,overhead_line,coastal,3,low,0.5,low,2.8,78,low,10,1.9,64,87.78,19,23.9
PG_02698,overhead_line,plain,1,medium,1.5,low,3.1,95,high,1,1.7,115,167.05,24,27.4
PG_02699,underground_cable,forest,5,medium,1.5,medium,5.0,72,medium,11,1.81,226,279.2,35,46.7
PG_02700,underground_cable,urban,2,high,3.0,high,4.8,63,low,2,1.74,123,125.5,26,34.2
PG_02701,overhead_line,hilly,4,medium,1.5,low,3.9,95,low,10,1.45,62,84.93,36,45.8
PG_02702,substation,hilly,4,high,3.0,high,3.3,78,high,12,1.9,82,110.18,23,31.9
PG_02703,substation,coastal,3,medium,1.5,low,2.8,71,medium,10,1.4,162,234.23,15,20.2
PG_02704,overhead_line,forest,5,medium,1.5,high,2.8,65,high,1,1.46,121,170.75,35,48.1
PG_02705,substation,forest,5,low,0.5,medium,3.5,84,high,1,2.08,179,264.35,27,35.8
PG_02706,underground_cable,forest,5,high,3.0,low,3.8,81,low,6,4.23,140,211.57,20,30.7
PG_02707,overhead_line,forest,5,low,0.5,high,3.2,82,medium,9,3.68,79,103.71,33,45.5
PG_02708,overhead_line,urban,2,high,3.0,low,3.4,55,low,9,4.12,114,156.59,24,34.2
PG_02709,underground_cable,hilly,4,medium,1.5,high,3.9,70,low,10,2.24,145,160.51,28,36.6
PG_02710,substation,coastal,3,high,3.0,low,3.2,95,medium,10,2.39,179,253.5,23,30.3
PG_02711,underground_cable,plain,1,low,0.5,medium,3.2,60,medium,10,1.07,159,181.34,29,34.3
PG_02712,substation,plain,1,medium,1.5,low,3.3,76,high,1,1.39,114,169.21,19,23.3
PG_02713,overhead_line,hilly,4,low,0.5,low,4.4,87,low,7,3.84,132,189.42,28,37.5
PG_02714,underground_cable,urban,2,medium,1.5,medium,3.4,72,low,10,2.17,171,190.15,24,29.8
PG_02715,substation,urban,2,low,0.5,low,3.1,74,high,7,4.51,171,276.81,21,26.8
PG_02716,underground_cable,hilly,4,low,0.5,high,4.7,79,medium,10,2.33,124,141.37,37,46.1
PG_02717,overhead_line,forest,5,medium,1.5,medium,3.0,66,low,8,3.85,120,157.34,25,36.2
PG_02718,underground_cable,forest,5,medium,1.5,high,4.8,67,low,4,2.88,131,154.76,21,30.2
PG_02719,underground_cable,coastal,3,high,3.0,medium,3.8,84,high,4,2.52,192,270.97,37,49.5
PG_02720,overhead_line,plain,1,high,3.0,low,3.1,85,low,1,1.4,93,115.48,25,30.7
PG_02721,underground_cable,plain,1,medium,1.5,medium,3.7,68,low,2,1.67,189,205.65,22,27.2
PG_02722,substation,hilly,4,low,0.5,low,3.6,55,high,1,2.19,100,159.74,25,32.7
